500000961,1000000000,12718,1
500002335,1000000000,12719,1
499990732,1000000000,12719,1
499992432,1000000000,12718,1
500023488,1000000000,12718,1
499981297,1000000000,12719,1
499981641,1000000000,12718,1
499996203,1000000000,12717,1
500000842,1000000000,6367,2
499980275,1000000000,6367,2
499999808,1000000000,6366,2
499977310,1000000000,6367,2
499963409,1000000000,6367,2
499993659,1000000000,6367,2
499999905,1000000000,6366,2
499984089,1000000000,6367,2
500001475,1000000000,4248,3
500030913,1000000000,4249,3
499989350,1000000000,4249,3
500006604,1000000000,4250,3
499994643,1000000000,4248,3
500006268,1000000000,4250,3
499991957,1000000000,4249,3
499994670,1000000000,5225,3
500011763,1000000000,3922,4
500000288,1000000000,3190,4
500004367,1000000000,3188,4
500007381,1000000000,3734,4
500007450,1000000000,3753,4
499970969,1000000000,3190,4
499992821,1000000000,3189,4
499990262,1000000000,3189,4
499986977,1000000000,2553,5
499977727,1000000000,2552,5
499997576,1000000000,2553,5
500013733,1000000000,2553,5
500006658,1000000000,2553,5
500010137,1000000000,2552,5
499971778,1000000000,2553,5
500011913,1000000000,2553,5
500002963,1000000000,2129,6
499968696,1000000000,2129,6
499985677,1000000000,2170,6
500014910,1000000000,2129,6
500000011,1000000000,2129,6
500005868,1000000000,2431,6
499986977,1000000000,2129,6
499994648,1000000000,2129,6
499996355,1000000000,1827,7
499991859,1000000000,2245,7
500008190,1000000000,2248,7
500014163,1000000000,1828,7
499997611,1000000000,1829,7
499994804,1000000000,1828,7
500003349,1000000000,1829,7
500011707,1000000000,1958,7
500004584,1000000000,1967,8
500024976,1000000000,1709,8
500012927,1000000000,1966,8
499977829,1000000000,1759,8
500006085,1000000000,1602,8
500011283,1000000000,1605,8
500003039,1000000000,1969,8
499968375,1000000000,1602,8
499995338,1000000000,1691,9
499955153,1000000000,1751,9
500001736,1000000000,1749,9
500014276,1000000000,1751,9
500005784,1000000000,1750,9
499998493,1000000000,1749,9
500008566,1000000000,1693,9
499989912,1000000000,1751,9
500010570,1000000000,1577,10
500027523,1000000000,1575,10
500009071,1000000000,1577,10
499999690,1000000000,1542,10
500008049,1000000000,1576,10
500002107,1000000000,1579,10
500024877,1000000000,1578,10
500020474,1000000000,1579,10
500005981,1000000000,1410,11
499985297,1000000000,1437,11
500009423,1000000000,1435,11
499994496,1000000000,1431,11
500007268,1000000000,1436,11
499998351,1000000000,1410,11
499965882,1000000000,1435,11
499989180,1000000000,1435,11
500007481,1000000000,1315,12
499974484,1000000000,1318,12
500021771,1000000000,1398,12
500008101,1000000000,1314,12
499967213,1000000000,1333,12
500008489,1000000000,1398,12
500008592,1000000000,1314,12
499991038,1000000000,1318,12
500013759,1000000000,1258,13
499997394,1000000000,1245,13
499992651,1000000000,1233,13
499998063,1000000000,1233,13
499999975,1000000000,1219,13
500001872,1000000000,1216,13
499990294,1000000000,1295,13
500022472,1000000000,1232,13
499991101,1000000000,1205,14
500006642,1000000000,1140,14
500023380,1000000000,1132,14
500008645,1000000000,1135,14
499984302,1000000000,1170,14
499996466,1000000000,1192,14
500017986,1000000000,1135,14
499994768,1000000000,1206,14
499999546,1000000000,1134,15
499969451,1000000000,1061,15
500002266,1000000000,1058,15
500027939,1000000000,1061,15
500011500,1000000000,1072,15
499990892,1000000000,1135,15
499996616,1000000000,1064,15
500001942,1000000000,1076,15
500017866,1000000000,1006,16
499978295,1000000000,1019,16
500036429,1000000000,1003,16
500005486,1000000000,1012,16
499987688,1000000000,1011,16
499991753,1000000000,1012,16
499977048,1000000000,1008,16
500007759,1000000000,1056,16
